MONTH,DAY_OF_WEEK,ORIGIN,BusyFactor,LateFactor,Combined_BusyLateFactor,DEST,Delay15Min,DISTANCE,Hourofdeparture
7,3,BOS,5,5,10,ACK,1,91,0700 - 0900
8,2,BOS,5,5,10,ACK,0,91,0700 - 0900
1,5,CLT,5,4,8,AVL,0,91,1700 - 1900
1,1,CLT,5,4,8,AVL,0,91,2000 - 2400
1,1,CLT,5,4,8,AVL,0,91,1100 - 1300
2,2,CLT,5,4,8,AVL,0,91,2000 - 2400
2,5,CLT,5,4,8,AVL,0,91,1700 - 1900
2,4,CLT,5,4,8,AVL,1,91,1900 - 2000
2,1,CLT,5,4,8,AVL,0,91,0900 - 1100
4,6,CLT,5,4,8,AVL,0,91,1500 - 1700
4,2,CLT,5,4,8,AVL,0,91,1500 - 1700
4,3,CLT,5,4,8,AVL,0,91,1700 - 1900
5,7,CLT,5,4,8,AVL,0,91,1100 - 1300
5,7,CLT,5,4,8,AVL,0,91,1100 - 1300
5,5,CLT,5,4,8,AVL,0,91,1500 - 1700
6,3,CLT,5,4,8,AVL,0,91,2000 - 2400
7,3,CLT,5,4,8,AVL,0,91,1100 - 1300
7,7,CLT,5,4,8,AVL,0,91,1500 - 1700
7,5,CLT,5,4,8,AVL,0,91,0700 - 0900
9,6,CLT,5,4,8,AVL,0,91,2000 - 2400
11,4,CLT,5,4,8,AVL,0,91,1300 - 1500
11,4,CLT,5,4,8,AVL,0,91,2000 - 2400
11,7,CLT,5,4,8,AVL,0,91,2000 - 2400
11,1,CLT,5,4,8,AVL,0,91,1700 - 1900
12,1,CLT,5,4,8,AVL,0,91,1100 - 1300
12,3,CLT,5,4,8,AVL,0,91,2000 - 2400
1,7,IAD,4,1,2,SHD,0,91,1100 - 1300
1,5,IAD,4,1,2,SHD,0,91,1100 - 1300
5,6,IAD,4,1,2,SHD,0,91,1100 - 1300
8,7,IAD,4,1,2,SHD,0,91,1100 - 1300
9,3,IAD,4,1,2,SHD,0,91,1100 - 1300
11,7,IAD,4,1,2,SHD,0,91,1100 - 1300
11,2,IAD,4,1,2,SHD,0,91,1100 - 1300
1,5,SEA,5,2,4,BLI,0,93,2000 - 2400
3,1,SEA,5,2,4,BLI,0,93,2000 - 2400
4,1,SEA,5,2,4,BLI,0,93,2000 - 2400
11,3,JFK,5,4,8,PHL,0,94,1300 - 1500
12,1,JFK,5,4,8,PHL,0,94,1500 - 1700
1,7,DTW,5,2,4,CLE,0,95,2000 - 2400
2,2,DTW,5,2,4,CLE,0,95,1700 - 1900
3,4,DTW,5,2,4,CLE,0,95,1700 - 1900
4,4,DTW,5,2,4,CLE,0,95,1700 - 1900
4,7,DTW,5,2,4,CLE,0,95,1300 - 1500
5,2,DTW,5,2,4,CLE,0,95,1300 - 1500
6,3,DTW,5,2,4,CLE,0,95,2000 - 2400
6,3,DTW,5,2,4,CLE,0,95,1300 - 1500
7,4,DTW,5,2,4,CLE,0,95,2000 - 2400
8,3,DTW,5,2,4,CLE,0,95,0700 - 0900
8,2,DTW,5,2,4,CLE,0,95,1500 - 1700
9,1,DTW,5,2,4,CLE,0,95,2000 - 2400
11,4,DTW,5,2,4,CLE,0,95,1300 - 1500
11,5,DTW,5,2,4,CLE,1,95,1700 - 1900
12,7,DTW,5,2,4,CLE,0,95,0700 - 0900
12,1,DTW,5,2,4,CLE,0,95,1300 - 1500
1,6,CLE,3,2,3,DTW,0,95,0900 - 1100
1,5,CLE,3,2,3,DTW,0,95,1300 - 1500
1,5,CLE,3,2,3,DTW,0,95,1100 - 1300
2,1,CLE,3,2,3,DTW,1,95,1300 - 1500
3,7,CLE,3,2,3,DTW,0,95,0000 - 0700
3,7,CLE,3,2,3,DTW,0,95,1100 - 1300
4,3,CLE,3,2,3,DTW,0,95,1100 - 1300
6,6,CLE,3,2,3,DTW,0,95,0900 - 1100
7,7,CLE,3,2,3,DTW,0,95,1100 - 1300
7,1,CLE,3,2,3,DTW,0,95,0900 - 1100
9,7,CLE,3,2,3,DTW,1,95,1300 - 1500
10,1,CLE,3,2,3,DTW,0,95,1100 - 1300
10,2,CLE,3,2,3,DTW,0,95,1700 - 1900
11,5,CLE,3,2,3,DTW,0,95,0700 - 0900
12,7,CLE,3,2,3,DTW,0,95,1300 - 1500
12,4,CLE,3,2,3,DTW,0,95,1300 - 1500
12,2,CLE,3,2,3,DTW,0,95,0000 - 0700
2,1,LGA,4,5,8,PHL,0,96,0000 - 0700
2,7,LGA,4,5,8,PHL,0,96,0000 - 0700
3,4,LGA,4,5,8,PHL,0,96,0700 - 0900
4,4,LGA,4,5,8,PHL,1,96,0900 - 1100
6,1,LGA,4,5,8,PHL,1,96,2000 - 2400
6,6,LGA,4,5,8,PHL,0,96,0000 - 0700
7,6,LGA,4,5,8,PHL,1,96,1900 - 2000
8,2,LGA,4,5,8,PHL,0,96,1500 - 1700
9,5,LGA,4,5,8,PHL,1,96,1700 - 1900
10,5,LGA,4,5,8,PHL,0,96,1500 - 1700
10,1,LGA,4,5,8,PHL,1,96,2000 - 2400
11,6,LGA,4,5,8,PHL,0,96,1300 - 1500
11,6,LGA,4,5,8,PHL,1,96,1300 - 1500
11,2,LGA,4,5,8,PHL,1,96,1500 - 1700
11,1,LGA,4,5,8,PHL,1,96,1500 - 1700
12,1,LGA,4,5,8,PHL,0,96,0000 - 0700
12,1,LGA,4,5,8,PHL,1,96,1500 - 1700
12,4,LGA,4,5,8,PHL,0,96,1500 - 1700
1,4,PHL,5,3,6,LGA,1,96,1300 - 1500
2,5,PHL,5,3,6,LGA,1,96,2000 - 2400
2,3,PHL,5,3,6,LGA,0,96,1100 - 1300
2,7,PHL,5,3,6,LGA,0,96,1300 - 1500
5,1,PHL,5,3,6,LGA,1,96,1700 - 1900
5,6,PHL,5,3,6,LGA,1,96,2000 - 2400
5,4,PHL,5,3,6,LGA,0,96,2000 - 2400
6,4,PHL,5,3,6,LGA,0,96,0900 - 1100
6,7,PHL,5,3,6,LGA,0,96,0900 - 1100
6,7,PHL,5,3,6,LGA,0,96,1100 - 1300
7,7,PHL,5,3,6,LGA,0,96,0900 - 1100
9,4,PHL,5,3,6,LGA,0,96,2000 - 2400
10,3,PHL,5,3,6,LGA,0,96,0900 - 1100
10,1,PHL,5,3,6,LGA,0,96,1500 - 1700
12,4,PHL,5,3,6,LGA,0,96,0900 - 1100
12,3,PHL,5,3,6,LGA,0,96,1100 - 1300
3,6,DTW,5,2,4,MBS,1,98,0900 - 1100
3,3,DTW,5,2,4,MBS,0,98,0700 - 0900
3,3,DTW,5,2,4,MBS,0,98,1100 - 1300
3,5,DTW,5,2,4,MBS,0,98,2000 - 2400
3,1,DTW,5,2,4,MBS,0,98,2000 - 2400
4,4,DTW,5,2,4,MBS,0,98,1500 - 1700
4,5,DTW,5,2,4,MBS,0,98,1500 - 1700
4,2,DTW,5,2,4,MBS,0,98,0700 - 0900
5,5,DTW,5,2,4,MBS,0,98,1500 - 1700
7,3,DTW,5,2,4,MBS,1,98,1500 - 1700
7,5,DTW,5,2,4,MBS,1,98,0700 - 0900
7,2,DTW,5,2,4,MBS,0,98,1500 - 1700
7,5,DTW,5,2,4,MBS,0,98,0700 - 0900
8,5,DTW,5,2,4,MBS,0,98,2000 - 2400
8,3,DTW,5,2,4,MBS,0,98,0700 - 0900
8,6,DTW,5,2,4,MBS,0,98,1500 - 1700
9,1,DTW,5,2,4,MBS,0,98,1100 - 1300
10,5,DTW,5,2,4,MBS,0,98,2000 - 2400
10,2,DTW,5,2,4,MBS,0,98,0700 - 0900
10,6,DTW,5,2,4,MBS,0,98,1500 - 1700
12,2,DTW,5,2,4,MBS,0,98,0700 - 0900
12,7,DTW,5,2,4,MBS,1,98,2000 - 2400
12,1,DTW,5,2,4,MBS,0,98,2000 - 2400
1,3,OGG,3,1,2,HNL,0,100,1500 - 1700
1,3,OGG,3,1,2,HNL,0,100,1100 - 1300
1,2,OGG,3,1,2,HNL,0,100,2000 - 2400
1,7,OGG,3,1,2,HNL,0,100,0900 - 1100
1,1,OGG,3,1,2,HNL,0,100,2000 - 2400
1,2,OGG,3,1,2,HNL,0,100,1700 - 1900
1,5,OGG,3,1,2,HNL,1,100,1500 - 1700
1,5,OGG,3,1,2,HNL,0,100,1100 - 1300
1,7,OGG,3,1,2,HNL,0,100,1900 - 2000
1,4,OGG,3,1,2,HNL,0,100,1700 - 1900
1,2,OGG,3,1,2,HNL,0,100,2000 - 2400
1,6,OGG,3,1,2,HNL,0,100,1300 - 1500
2,7,OGG,3,1,2,HNL,0,100,1500 - 1700
2,6,OGG,3,1,2,HNL,0,100,1500 - 1700
2,3,OGG,3,1,2,HNL,0,100,1700 - 1900
2,5,OGG,3,1,2,HNL,0,100,1700 - 1900
2,7,OGG,3,1,2,HNL,0,100,1900 - 2000
2,6,OGG,3,1,2,HNL,0,100,1900 - 2000
2,1,OGG,3,1,2,HNL,0,100,1900 - 2000
2,1,OGG,3,1,2,HNL,0,100,2000 - 2400
2,2,OGG,3,1,2,HNL,0,100,2000 - 2400
3,6,OGG,3,1,2,HNL,0,100,0000 - 0700
3,7,OGG,3,1,2,HNL,0,100,0000 - 0700
3,6,OGG,3,1,2,HNL,0,100,0900 - 1100
3,3,OGG,3,1,2,HNL,0,100,0900 - 1100
3,1,OGG,3,1,2,HNL,0,100,1100 - 1300
3,5,OGG,3,1,2,HNL,0,100,1100 - 1300
3,4,OGG,3,1,2,HNL,0,100,1100 - 1300
3,6,OGG,3,1,2,HNL,0,100,1300 - 1500
3,3,OGG,3,1,2,HNL,0,100,1500 - 1700
3,6,OGG,3,1,2,HNL,0,100,1500 - 1700
3,2,OGG,3,1,2,HNL,0,100,1500 - 1700
3,5,OGG,3,1,2,HNL,0,100,1700 - 1900
3,1,OGG,3,1,2,HNL,0,100,2000 - 2400
3,3,OGG,3,1,2,HNL,0,100,2000 - 2400
4,2,OGG,3,1,2,HNL,0,100,0000 - 0700
4,4,OGG,3,1,2,HNL,0,100,0900 - 1100
4,4,OGG,3,1,2,HNL,0,100,1300 - 1500
4,4,OGG,3,1,2,HNL,0,100,1300 - 1500
4,4,OGG,3,1,2,HNL,0,100,1300 - 1500
4,3,OGG,3,1,2,HNL,0,100,1700 - 1900
4,6,OGG,3,1,2,HNL,0,100,1700 - 1900
4,6,OGG,3,1,2,HNL,0,100,1900 - 2000
4,6,OGG,3,1,2,HNL,0,100,2000 - 2400
4,4,OGG,3,1,2,HNL,0,100,2000 - 2400
4,1,OGG,3,1,2,HNL,0,100,2000 - 2400
4,5,OGG,3,1,2,HNL,0,100,2000 - 2400
5,6,OGG,3,1,2,HNL,0,100,1700 - 1900
5,7,OGG,3,1,2,HNL,0,100,1700 - 1900
5,1,OGG,3,1,2,HNL,0,100,1700 - 1900
5,6,OGG,3,1,2,HNL,0,100,1900 - 2000
5,3,OGG,3,1,2,HNL,0,100,1900 - 2000
5,6,OGG,3,1,2,HNL,0,100,2000 - 2400
5,5,OGG,3,1,2,HNL,0,100,0000 - 0700
5,4,OGG,3,1,2,HNL,0,100,0900 - 1100
5,3,OGG,3,1,2,HNL,0,100,1300 - 1500
5,4,OGG,3,1,2,HNL,0,100,1500 - 1700
5,3,OGG,3,1,2,HNL,1,100,1700 - 1900
6,3,OGG,3,1,2,HNL,0,100,1100 - 1300
6,2,OGG,3,1,2,HNL,0,100,1100 - 1300
6,1,OGG,3,1,2,HNL,0,100,0700 - 0900
6,3,OGG,3,1,2,HNL,0,100,0900 - 1100
6,6,OGG,3,1,2,HNL,0,100,1300 - 1500
6,5,OGG,3,1,2,HNL,0,100,1500 - 1700
6,6,OGG,3,1,2,HNL,0,100,1500 - 1700
6,4,OGG,3,1,2,HNL,0,100,1700 - 1900
6,4,OGG,3,1,2,HNL,0,100,1700 - 1900
6,4,OGG,3,1,2,HNL,0,100,1700 - 1900
6,1,OGG,3,1,2,HNL,0,100,1900 - 2000
6,6,OGG,3,1,2,HNL,0,100,1100 - 1300
6,3,OGG,3,1,2,HNL,0,100,0000 - 0700
6,6,OGG,3,1,2,HNL,0,100,0000 - 0700
7,3,OGG,3,1,2,HNL,0,100,0700 - 0900
7,4,OGG,3,1,2,HNL,0,100,0700 - 0900
7,6,OGG,3,1,2,HNL,0,100,0900 - 1100
7,1,OGG,3,1,2,HNL,0,100,0900 - 1100
7,3,OGG,3,1,2,HNL,0,100,1100 - 1300
7,5,OGG,3,1,2,HNL,0,100,1100 - 1300
7,2,OGG,3,1,2,HNL,0,100,1100 - 1300
7,1,OGG,3,1,2,HNL,1,100,1300 - 1500
7,5,OGG,3,1,2,HNL,0,100,1300 - 1500
7,2,OGG,3,1,2,HNL,0,100,1500 - 1700
7,3,OGG,3,1,2,HNL,1,100,1500 - 1700
7,1,OGG,3,1,2,HNL,0,100,1700 - 1900
7,7,OGG,3,1,2,HNL,0,100,1700 - 1900
7,4,OGG,3,1,2,HNL,0,100,1700 - 1900
7,4,OGG,3,1,2,HNL,0,100,1700 - 1900
7,5,OGG,3,1,2,HNL,1,100,1900 - 2000
7,2,OGG,3,1,2,HNL,0,100,2000 - 2400
7,5,OGG,3,1,2,HNL,0,100,2000 - 2400
7,5,OGG,3,1,2,HNL,0,100,2000 - 2400
8,5,OGG,3,1,2,HNL,0,100,1500 - 1700
8,6,OGG,3,1,2,HNL,0,100,1500 - 1700
8,3,OGG,3,1,2,HNL,0,100,1500 - 1700
8,4,OGG,3,1,2,HNL,0,100,1500 - 1700
8,5,OGG,3,1,2,HNL,0,100,1500 - 1700
8,1,OGG,3,1,2,HNL,0,100,1700 - 1900
8,4,OGG,3,1,2,HNL,0,100,1700 - 1900
8,3,OGG,3,1,2,HNL,0,100,2000 - 2400
8,4,OGG,3,1,2,HNL,0,100,2000 - 2400
8,6,OGG,3,1,2,HNL,0,100,2000 - 2400
8,7,OGG,3,1,2,HNL,0,100,1100 - 1300
8,6,OGG,3,1,2,HNL,0,100,1700 - 1900
8,1,OGG,3,1,2,HNL,0,100,0700 - 0900
8,6,OGG,3,1,2,HNL,0,100,0700 - 0900
8,1,OGG,3,1,2,HNL,0,100,0900 - 1100
8,5,OGG,3,1,2,HNL,0,100,1100 - 1300
8,4,OGG,3,1,2,HNL,0,100,1100 - 1300
8,7,OGG,3,1,2,HNL,0,100,1300 - 1500
8,3,OGG,3,1,2,HNL,0,100,1300 - 1500
8,1,OGG,3,1,2,HNL,0,100,1300 - 1500
8,3,OGG,3,1,2,HNL,0,100,1300 - 1500
9,4,OGG,3,1,2,HNL,0,100,1100 - 1300
9,7,OGG,3,1,2,HNL,0,100,0700 - 0900
9,4,OGG,3,1,2,HNL,0,100,1700 - 1900
9,4,OGG,3,1,2,HNL,0,100,0700 - 0900
9,2,OGG,3,1,2,HNL,0,100,0900 - 1100
9,5,OGG,3,1,2,HNL,1,100,0900 - 1100
9,1,OGG,3,1,2,HNL,0,100,0900 - 1100
9,6,OGG,3,1,2,HNL,0,100,1100 - 1300
9,2,OGG,3,1,2,HNL,0,100,1300 - 1500
9,4,OGG,3,1,2,HNL,0,100,1500 - 1700
9,1,OGG,3,1,2,HNL,0,100,1500 - 1700
9,5,OGG,3,1,2,HNL,0,100,1500 - 1700
9,4,OGG,3,1,2,HNL,1,100,1700 - 1900
9,7,OGG,3,1,2,HNL,0,100,1700 - 1900
9,2,OGG,3,1,2,HNL,0,100,1700 - 1900
9,5,OGG,3,1,2,HNL,0,100,1900 - 2000
9,2,OGG,3,1,2,HNL,0,100,1900 - 2000
9,7,OGG,3,1,2,HNL,0,100,2000 - 2400
10,3,OGG,3,1,2,HNL,0,100,0700 - 0900
10,2,OGG,3,1,2,HNL,0,100,0900 - 1100
10,5,OGG,3,1,2,HNL,1,100,0900 - 1100
10,7,OGG,3,1,2,HNL,0,100,0900 - 1100
10,3,OGG,3,1,2,HNL,0,100,0900 - 1100
10,4,OGG,3,1,2,HNL,0,100,0900 - 1100
10,1,OGG,3,1,2,HNL,0,100,1100 - 1300
10,2,OGG,3,1,2,HNL,0,100,1300 - 1500
10,4,OGG,3,1,2,HNL,1,100,1300 - 1500
10,7,OGG,3,1,2,HNL,0,100,1500 - 1700
10,5,OGG,3,1,2,HNL,0,100,1700 - 1900
10,2,OGG,3,1,2,HNL,0,100,2000 - 2400
10,3,OGG,3,1,2,HNL,0,100,2000 - 2400
10,2,OGG,3,1,2,HNL,0,100,1100 - 1300
11,6,OGG,3,1,2,HNL,1,100,1700 - 1900
11,5,OGG,3,1,2,HNL,0,100,1700 - 1900
11,5,OGG,3,1,2,HNL,1,100,2000 - 2400
11,7,OGG,3,1,2,HNL,0,100,0700 - 0900
11,3,OGG,3,1,2,HNL,0,100,0700 - 0900
11,4,OGG,3,1,2,HNL,0,100,1100 - 1300
11,5,OGG,3,1,2,HNL,0,100,1300 - 1500
11,5,OGG,3,1,2,HNL,0,100,1700 - 1900
12,7,OGG,3,1,2,HNL,0,100,0000 - 0700
12,4,OGG,3,1,2,HNL,0,100,1100 - 1300
12,4,OGG,3,1,2,HNL,0,100,1100 - 1300
12,5,OGG,3,1,2,HNL,0,100,1100 - 1300
12,7,OGG,3,1,2,HNL,0,100,1300 - 1500
12,5,OGG,3,1,2,HNL,0,100,1500 - 1700
12,3,OGG,3,1,2,HNL,0,100,1700 - 1900
12,2,OGG,3,1,2,HNL,0,100,1700 - 1900
12,1,OGG,3,1,2,HNL,0,100,1900 - 2000
12,3,OGG,3,1,2,HNL,0,100,2000 - 2400
12,6,OGG,3,1,2,HNL,0,100,1500 - 1700
12,6,OGG,3,1,2,HNL,0,100,0700 - 0900
12,7,OGG,3,1,2,HNL,0,100,0700 - 0900
1,4,HNL,4,1,2,OGG,0,100,0700 - 0900
1,7,HNL,4,1,2,OGG,0,100,1500 - 1700
1,7,HNL,4,1,2,OGG,0,100,1100 - 1300
1,7,HNL,4,1,2,OGG,1,100,1500 - 1700
1,7,HNL,4,1,2,OGG,0,100,2000 - 2400
1,2,HNL,4,1,2,OGG,0,100,1500 - 1700
1,7,HNL,4,1,2,OGG,0,100,0700 - 0900
2,3,HNL,4,1,2,OGG,0,100,0700 - 0900
2,1,HNL,4,1,2,OGG,0,100,0700 - 0900
2,3,HNL,4,1,2,OGG,0,100,0900 - 1100
2,7,HNL,4,1,2,OGG,0,100,1100 - 1300
2,3,HNL,4,1,2,OGG,0,100,1300 - 1500
2,3,HNL,4,1,2,OGG,0,100,1500 - 1700
2,7,HNL,4,1,2,OGG,1,100,1700 - 1900
2,5,HNL,4,1,2,OGG,1,100,1700 - 1900
3,5,HNL,4,1,2,OGG,0,100,0000 - 0700
3,2,HNL,4,1,2,OGG,0,100,0900 - 1100
3,1,HNL,4,1,2,OGG,0,100,0900 - 1100
3,1,HNL,4,1,2,OGG,0,100,0900 - 1100
3,7,HNL,4,1,2,OGG,0,100,1300 - 1500
3,6,HNL,4,1,2,OGG,0,100,1300 - 1500
3,4,HNL,4,1,2,OGG,0,100,1300 - 1500
3,3,HNL,4,1,2,OGG,0,100,1700 - 1900
3,1,HNL,4,1,2,OGG,0,100,1900 - 2000
3,3,HNL,4,1,2,OGG,0,100,2000 - 2400
4,6,HNL,4,1,2,OGG,0,100,0000 - 0700
4,2,HNL,4,1,2,OGG,0,100,0000 - 0700
4,7,HNL,4,1,2,OGG,0,100,0700 - 0900
4,2,HNL,4,1,2,OGG,0,100,0700 - 0900
4,4,HNL,4,1,2,OGG,0,100,1500 - 1700
4,2,HNL,4,1,2,OGG,0,100,1900 - 2000
5,1,HNL,4,1,2,OGG,0,100,0700 - 0900
5,4,HNL,4,1,2,OGG,0,100,1500 - 1700
5,6,HNL,4,1,2,OGG,0,100,1500 - 1700
5,6,HNL,4,1,2,OGG,0,100,1500 - 1700
5,3,HNL,4,1,2,OGG,0,100,1900 - 2000
5,6,HNL,4,1,2,OGG,0,100,2000 - 2400
5,3,HNL,4,1,2,OGG,0,100,0700 - 0900
5,3,HNL,4,1,2,OGG,0,100,0900 - 1100
5,2,HNL,4,1,2,OGG,0,100,1100 - 1300
5,6,HNL,4,1,2,OGG,0,100,1300 - 1500
5,6,HNL,4,1,2,OGG,0,100,1300 - 1500
5,4,HNL,4,1,2,OGG,0,100,1300 - 1500
6,6,HNL,4,1,2,OGG,0,100,0700 - 0900
6,2,HNL,4,1,2,OGG,0,100,0900 - 1100
6,3,HNL,4,1,2,OGG,0,100,0900 - 1100
6,5,HNL,4,1,2,OGG,0,100,0900 - 1100
6,4,HNL,4,1,2,OGG,0,100,0900 - 1100
6,6,HNL,4,1,2,OGG,0,100,1100 - 1300
6,7,HNL,4,1,2,OGG,0,100,1300 - 1500
6,2,HNL,4,1,2,OGG,1,100,1500 - 1700
6,4,HNL,4,1,2,OGG,0,100,1700 - 1900
6,2,HNL,4,1,2,OGG,0,100,1900 - 2000
6,6,HNL,4,1,2,OGG,0,100,1900 - 2000
6,6,HNL,4,1,2,OGG,0,100,1900 - 2000
6,3,HNL,4,1,2,OGG,0,100,2000 - 2400
6,2,HNL,4,1,2,OGG,0,100,0000 - 0700
6,5,HNL,4,1,2,OGG,0,100,0000 - 0700
6,3,HNL,4,1,2,OGG,0,100,0000 - 0700
6,5,HNL,4,1,2,OGG,0,100,0000 - 0700
7,5,HNL,4,1,2,OGG,0,100,0000 - 0700
7,1,HNL,4,1,2,OGG,0,100,0700 - 0900
7,3,HNL,4,1,2,OGG,0,100,0900 - 1100
7,5,HNL,4,1,2,OGG,0,100,0900 - 1100
7,3,HNL,4,1,2,OGG,0,100,0900 - 1100
7,4,HNL,4,1,2,OGG,0,100,1300 - 1500
7,1,HNL,4,1,2,OGG,0,100,1300 - 1500
7,3,HNL,4,1,2,OGG,0,100,1500 - 1700
7,1,HNL,4,1,2,OGG,0,100,1500 - 1700
7,6,HNL,4,1,2,OGG,0,100,1500 - 1700
7,1,HNL,4,1,2,OGG,0,100,1900 - 2000
8,1,HNL,4,1,2,OGG,0,100,1300 - 1500
8,3,HNL,4,1,2,OGG,0,100,1300 - 1500
8,4,HNL,4,1,2,OGG,0,100,1300 - 1500
8,1,HNL,4,1,2,OGG,0,100,1500 - 1700
8,2,HNL,4,1,2,OGG,0,100,1500 - 1700
8,7,HNL,4,1,2,OGG,0,100,1500 - 1700
8,7,HNL,4,1,2,OGG,0,100,1500 - 1700
8,1,HNL,4,1,2,OGG,0,100,1700 - 1900
8,2,HNL,4,1,2,OGG,0,100,2000 - 2400
8,5,HNL,4,1,2,OGG,0,100,1700 - 1900
8,2,HNL,4,1,2,OGG,0,100,1100 - 1300
8,4,HNL,4,1,2,OGG,0,100,0000 - 0700
8,1,HNL,4,1,2,OGG,0,100,0000 - 0700
8,5,HNL,4,1,2,OGG,0,100,0000 - 0700
8,5,HNL,4,1,2,OGG,0,100,0000 - 0700
8,2,HNL,4,1,2,OGG,0,100,0700 - 0900
8,3,HNL,4,1,2,OGG,0,100,0700 - 0900
8,4,HNL,4,1,2,OGG,0,100,1100 - 1300
8,5,HNL,4,1,2,OGG,0,100,1100 - 1300
9,1,HNL,4,1,2,OGG,1,100,1300 - 1500
9,3,HNL,4,1,2,OGG,0,100,0900 - 1100
9,6,HNL,4,1,2,OGG,0,100,0000 - 0700
9,1,HNL,4,1,2,OGG,0,100,0700 - 0900
9,3,HNL,4,1,2,OGG,0,100,0900 - 1100
9,3,HNL,4,1,2,OGG,0,100,1100 - 1300
9,5,HNL,4,1,2,OGG,0,100,1100 - 1300
9,4,HNL,4,1,2,OGG,0,100,1300 - 1500
9,5,HNL,4,1,2,OGG,0,100,1300 - 1500
9,1,HNL,4,1,2,OGG,0,100,1300 - 1500
9,4,HNL,4,1,2,OGG,0,100,2000 - 2400
9,3,HNL,4,1,2,OGG,0,100,2000 - 2400
9,7,HNL,4,1,2,OGG,0,100,2000 - 2400
9,1,HNL,4,1,2,OGG,0,100,2000 - 2400
10,6,HNL,4,1,2,OGG,0,100,1500 - 1700
10,6,HNL,4,1,2,OGG,0,100,0000 - 0700
10,3,HNL,4,1,2,OGG,0,100,0700 - 0900
10,6,HNL,4,1,2,OGG,0,100,0900 - 1100
10,2,HNL,4,1,2,OGG,0,100,1300 - 1500
10,3,HNL,4,1,2,OGG,0,100,1300 - 1500
10,4,HNL,4,1,2,OGG,0,100,1300 - 1500
10,1,HNL,4,1,2,OGG,0,100,1300 - 1500
10,3,HNL,4,1,2,OGG,0,100,1700 - 1900
10,2,HNL,4,1,2,OGG,0,100,1700 - 1900
10,1,HNL,4,1,2,OGG,0,100,1700 - 1900
10,6,HNL,4,1,2,OGG,0,100,1900 - 2000
10,7,HNL,4,1,2,OGG,0,100,2000 - 2400
11,5,HNL,4,1,2,OGG,0,100,0700 - 0900
11,6,HNL,4,1,2,OGG,0,100,1300 - 1500
11,2,HNL,4,1,2,OGG,0,100,1300 - 1500
11,6,HNL,4,1,2,OGG,0,100,1300 - 1500
11,2,HNL,4,1,2,OGG,0,100,1700 - 1900
11,3,HNL,4,1,2,OGG,0,100,1900 - 2000
11,1,HNL,4,1,2,OGG,0,100,2000 - 2400
11,5,HNL,4,1,2,OGG,0,100,1300 - 1500
11,6,HNL,4,1,2,OGG,0,100,0700 - 0900
11,3,HNL,4,1,2,OGG,0,100,0700 - 0900
11,6,HNL,4,1,2,OGG,0,100,0700 - 0900
11,2,HNL,4,1,2,OGG,0,100,0700 - 0900
11,5,HNL,4,1,2,OGG,0,100,0900 - 1100
11,7,HNL,4,1,2,OGG,0,100,0900 - 1100
11,1,HNL,4,1,2,OGG,0,100,0900 - 1100
11,3,HNL,4,1,2,OGG,0,100,0900 - 1100
11,6,HNL,4,1,2,OGG,0,100,0900 - 1100
11,7,HNL,4,1,2,OGG,0,100,1100 - 1300
11,5,HNL,4,1,2,OGG,1,100,1300 - 1500
12,6,HNL,4,1,2,OGG,0,100,0000 - 0700
12,3,HNL,4,1,2,OGG,0,100,0700 - 0900
12,1,HNL,4,1,2,OGG,0,100,0900 - 1100
12,1,HNL,4,1,2,OGG,0,100,1300 - 1500
12,4,HNL,4,1,2,OGG,0,100,1500 - 1700
12,1,HNL,4,1,2,OGG,0,100,1700 - 1900
12,2,HNL,4,1,2,OGG,0,100,1700 - 1900
12,4,HNL,4,1,2,OGG,0,100,1700 - 1900
12,2,HNL,4,1,2,OGG,0,100,0900 - 1100
7,6,IAD,4,1,2,RIC,1,100,2000 - 2400
7,1,IAD,4,1,2,RIC,0,100,2000 - 2400
8,2,IAD,4,1,2,RIC,0,100,0700 - 0900
12,2,IAD,4,1,2,RIC,1,100,2000 - 2400
3,4,RIC,2,2,2,IAD,0,100,1500 - 1700
3,7,RIC,2,2,2,IAD,0,100,1500 - 1700
4,2,RIC,2,2,2,IAD,0,100,0000 - 0700
5,6,RIC,2,2,2,IAD,0,100,2000 - 2400
5,7,RIC,2,2,2,IAD,0,100,0000 - 0700
7,2,RIC,2,2,2,IAD,0,100,0000 - 0700
8,1,RIC,2,2,2,IAD,0,100,0900 - 1100
11,4,RIC,2,2,2,IAD,0,100,0900 - 1100
1,2,DFW,5,5,10,TYR,0,102,1100 - 1300
3,4,DFW,5,5,10,TYR,0,102,0700 - 0900
3,6,DFW,5,5,10,TYR,0,102,0700 - 0900
4,1,DFW,5,5,10,TYR,0,102,2000 - 2400
4,5,DFW,5,5,10,TYR,0,102,2000 - 2400
4,7,DFW,5,5,10,TYR,0,102,2000 - 2400
4,2,DFW,5,5,10,TYR,0,102,1700 - 1900
6,5,DFW,5,5,10,TYR,0,102,1700 - 1900
6,6,DFW,5,5,10,TYR,0,102,0700 - 0900
8,3,DFW,5,5,10,TYR,0,102,2000 - 2400
8,4,DFW,5,5,10,TYR,0,102,2000 - 2400
8,6,DFW,5,5,10,TYR,0,102,1700 - 1900
9,1,DFW,5,5,10,TYR,0,102,1100 - 1300
9,2,DFW,5,5,10,TYR,0,102,1700 - 1900
